Object,Time Step,Instance ID,Coordinates,Available,CPU,RAM,Disk,CPU Demand,RAM Demand,Disk Demand,Ongoing Migrations,Services,Registries,Layers,Images,Download Queue,Waiting Queue,Max. Concurrent Layer Downloads,Power Consumption,rfc,rf_cpu,rf_memory
EdgeServer_5,1,5,"[7, 1]",True,12,16384,131072,9,9216,1017,0,"[1, 2, 4]",[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,165.775,0,0,0
EdgeServer_6,1,6,"[6, 2]",True,12,16384,131072,12,12288,27,2,[],[],[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,200.0,1,8,12288
EdgeServer_1,2,1,"[0, 0]",True,8,16384,131072,8,8192,82,3,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f']",['ADD file:5d673d25da3a14ce1f6cf'],3,265.0,1,4,12288
EdgeServer_2,2,2,"[0, 2]",True,8,16384,131072,8,8192,53,1,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr']",[],3,265.0,3,8,32768
EdgeServer_3,2,3,"[6, 0]",True,8,8192,131072,8,8192,27,1,[],[],[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,218.0,4,20,20480
EdgeServer_4,2,4,"[1, 3]",True,8,8192,131072,8,8192,53,1,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr']",[],3,218.0,3,8,8192
EdgeServer_5,2,5,"[7, 1]",True,12,16384,131072,9,9216,1017,2,"[1, 2, 4]",[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,165.775,3,20,32768
EdgeServer_6,2,6,"[6, 2]",True,12,16384,131072,12,12288,27,2,[],[],[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,200.0,5,40,61440
EdgeServer_1,3,1,"[0, 0]",True,8,16384,131072,8,8192,82,3,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f']",['ADD file:5d673d25da3a14ce1f6cf'],3,265.0,6,20,69632
EdgeServer_2,3,2,"[0, 2]",True,8,16384,131072,8,8192,53,1,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr']",[],3,265.0,6,20,69632
EdgeServer_3,3,3,"[6, 0]",True,8,8192,131072,8,8192,27,1,[],[],[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,218.0,6,20,20480
EdgeServer_4,3,4,"[1, 3]",True,8,8192,131072,8,8192,53,1,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr']",[],3,218.0,6,20,20480
EdgeServer_5,3,5,"[7, 1]",True,12,16384,131072,9,9216,1017,2,"[1, 2, 4]",[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,165.775,4,24,40960
EdgeServer_6,3,6,"[6, 2]",True,12,16384,131072,12,12288,27,2,[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],[],[],3,200.0,6,44,69632
EdgeServer_1,4,1,"[0, 0]",True,8,16384,131072,8,8192,82,3,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f']",['ADD file:5d673d25da3a14ce1f6cf'],3,265.0,6,20,69632
EdgeServer_2,4,2,"[0, 2]",True,8,16384,131072,8,8192,53,1,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr']",[],3,265.0,6,20,69632
EdgeServer_3,4,3,"[6, 0]",True,8,8192,131072,8,8192,27,1,[],[],[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,218.0,6,20,20480
EdgeServer_4,4,4,"[1, 3]",True,8,8192,131072,8,8192,53,1,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr']",[],3,218.0,6,20,20480
EdgeServer_5,4,5,"[7, 1]",True,12,16384,131072,9,9216,1017,2,"[1, 2, 4]",[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,165.775,4,24,40960
EdgeServer_6,4,6,"[6, 2]",True,12,16384,131072,12,12288,27,2,[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],[],[],3,200.0,6,44,69632
EdgeServer_1,5,1,"[0, 0]",True,8,16384,131072,8,8192,82,3,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f']",['ADD file:5d673d25da3a14ce1f6cf'],3,265.0,6,20,69632
EdgeServer_2,5,2,"[0, 2]",True,8,16384,131072,8,8192,53,1,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr']",[],3,265.0,6,20,69632
EdgeServer_3,5,3,"[6, 0]",True,8,8192,131072,8,8192,27,1,[],[],[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,218.0,6,20,20480
EdgeServer_4,5,4,"[1, 3]",True,8,8192,131072,8,8192,53,1,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr']",[],3,218.0,6,20,20480
EdgeServer_5,5,5,"[7, 1]",True,12,16384,131072,9,9216,1017,2,"[1, 2, 4]",[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,165.775,4,24,40960
EdgeServer_6,5,6,"[6, 2]",True,12,16384,131072,12,12288,27,2,[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],[],[],3,200.0,6,44,69632
EdgeServer_1,6,1,"[0, 0]",True,8,16384,131072,8,8192,82,3,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f']",['ADD file:5d673d25da3a14ce1f6cf'],3,265.0,6,20,69632
EdgeServer_2,6,2,"[0, 2]",True,8,16384,131072,8,8192,53,1,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr']",[],3,265.0,6,20,69632
EdgeServer_3,6,3,"[6, 0]",True,8,8192,131072,8,8192,27,1,[],[],[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,218.0,6,20,20480
EdgeServer_4,6,4,"[1, 3]",True,8,8192,131072,8,8192,53,1,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr']",[],3,218.0,6,20,20480
EdgeServer_5,6,5,"[7, 1]",True,12,16384,131072,9,9216,1017,2,"[1, 2, 4]",[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,165.775,4,24,40960
EdgeServer_6,6,6,"[6, 2]",True,12,16384,131072,12,12288,27,2,[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],[],[],3,200.0,6,44,69632
EdgeServer_1,7,1,"[0, 0]",True,8,16384,131072,8,8192,82,3,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f']",['ADD file:5d673d25da3a14ce1f6cf'],3,265.0,6,20,69632
EdgeServer_2,7,2,"[0, 2]",True,8,16384,131072,8,8192,53,1,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr']",[],3,265.0,6,20,69632
EdgeServer_3,7,3,"[6, 0]",True,8,8192,131072,8,8192,27,1,[],[],[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,218.0,6,20,20480
EdgeServer_4,7,4,"[1, 3]",True,8,8192,131072,8,8192,53,1,[],[],['/bin/sh -c set -x     && addgr'],[],['ADD file:966d3669b40f5fbaecee1'],[],3,218.0,6,20,20480
EdgeServer_5,7,5,"[7, 1]",True,12,16384,131072,9,9216,1017,2,"[1, 2, 4]",[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,165.775,4,24,40960
EdgeServer_6,7,6,"[6, 2]",True,12,16384,131072,12,12288,27,2,[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],[],[],3,200.0,6,44,69632
EdgeServer_1,8,1,"[0, 0]",True,8,16384,131072,8,8192,82,3,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f']",['ADD file:5d673d25da3a14ce1f6cf'],3,265.0,6,20,69632
EdgeServer_2,8,2,"[0, 2]",True,8,16384,131072,8,8192,53,1,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr']",[],3,265.0,6,20,69632
EdgeServer_3,8,3,"[6, 0]",True,8,8192,131072,8,8192,27,1,[],[],[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,218.0,6,20,20480
EdgeServer_4,8,4,"[1, 3]",True,8,8192,131072,8,8192,53,1,[],[],"['/bin/sh -c set -x     && addgr', 'ADD file:966d3669b40f5fbaecee1']",[],[],[],3,218.0,6,20,20480
EdgeServer_5,8,5,"[7, 1]",True,12,16384,131072,9,9216,1017,2,"[1, 2, 4]",[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,165.775,4,24,40960
EdgeServer_6,8,6,"[6, 2]",True,12,16384,131072,12,12288,27,2,[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],[],[],3,200.0,6,44,69632
EdgeServer_1,9,1,"[0, 0]",True,8,16384,131072,8,8192,82,3,[],[],['/bin/sh -c set -x     && addgr'],[],"['ADD file:966d3669b40f5fbaecee1', 'ADD file:b83df51ab7caf8a4dc35f']",['ADD file:5d673d25da3a14ce1f6cf'],3,265.0,6,20,69632
EdgeServer_2,9,2,"[0, 2]",True,8,16384,131072,8,8192,53,1,[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr']",[],[],[],3,265.0,6,20,69632
EdgeServer_3,9,3,"[6, 0]",True,8,8192,131072,8,8192,27,1,[],[],[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,218.0,6,20,20480
EdgeServer_4,9,4,"[1, 3]",True,8,8192,131072,8,8192,53,1,[],[],"['/bin/sh -c set -x     && addgr', 'ADD file:966d3669b40f5fbaecee1']",[],[],[],3,218.0,6,20,20480
EdgeServer_5,9,5,"[7, 1]",True,12,16384,131072,9,9216,1017,2,"[1, 2, 4]",[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,165.775,4,24,40960
EdgeServer_6,9,6,"[6, 2]",True,12,16384,131072,12,12288,27,2,[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],[],[],3,200.0,6,44,69632
EdgeServer_1,10,1,"[0, 0]",True,8,16384,131072,8,8192,82,3,[],[],"['/bin/sh -c set -x     && addgr', 'ADD file:966d3669b40f5fbaecee1', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:5d673d25da3a14ce1f6cf']",[],[],[],3,265.0,6,20,69632
EdgeServer_2,10,2,"[0, 2]",True,8,16384,131072,8,8192,53,0,[3],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr']",['nginx'],[],[],3,265.0,6,20,69632
EdgeServer_3,10,3,"[6, 0]",True,8,8192,131072,8,8192,27,1,[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],[],[],3,218.0,6,20,20480
EdgeServer_4,10,4,"[1, 3]",True,8,8192,131072,8,8192,53,1,[],[],"['/bin/sh -c set -x     && addgr', 'ADD file:966d3669b40f5fbaecee1']",[],[],[],3,218.0,6,20,20480
